fecha,riesgo_pais,dolar_blue_ARS,base_monetaria_MM_ARS,dolar_bcra_ARS,reservas_MM_USD,brecha_cambiaria_pct,ratio_ARS_USD,log_riesgo_pais,log_dolar_blue_ARS,log_dolar_bcra_ARS
2021-05-20,1519,155.0,2514,94.25,41.517,64.46,60.55,3.1815577738627865,2.1903316981702914,1.9742813588778305
2021-05-19,1518,156.0,2525,94.21,41.483,65.59,60.87,3.1812717715594614,2.1931245983544616,1.974097003794131
2021-05-18,1504,156.0,2506,94.17,41.376,65.66,60.57,3.1772478362556233,2.1931245983544616,1.973912570419705
2021-05-17,1513,153.0,2486,94.14,41.266,62.52,60.24,3.179838928023187,2.184691430817599,1.9737741939705802
2021-05-14,1547,152.0,2526,94.05,41.002,61.62,61.61,3.1894903136993675,2.1818435879447726,1.9733587998863977
2021-05-13,1592,151.0,2546,94.02,40.947,60.6,62.18,3.20194306340165,2.1789769472931693,1.9732202468522337
2021-05-12,1596,151.0,2539,93.99,40.88,60.66,62.11,3.2030328870147105,2.1789769472931693,1.9730816496013674
2021-05-11,1607,151.0,2545,93.96,40.762,60.71,62.44,3.2060158767633444,2.1789769472931693,1.972943008105568
2021-05-10,1591,152.0,2503,93.93,40.616,61.82,61.63,3.2016701796465816,2.1818435879447726,1.9728043223365777
2021-05-07,1580,151.0,2489,93.84,40.454,60.91,61.53,3.1986570869544226,2.1789769472931693,1.9723879991074729
2021-05-06,1578,151.0,2536,93.8,40.3,60.98,62.93,3.1981069988734014,2.1789769472931693,1.9722028383790644
2021-05-05,1567,152.0,2530,93.76,40.493,62.12,62.48,3.1950689964685903,2.1818435879447726,1.9720175986740154
2021-05-04,1560,154.0,2529,93.72,40.433,64.32,62.55,3.1931245983544616,2.187520720836463,1.971832279924925
2021-05-03,1562,153.0,2494,93.68,40.36,63.32,61.79,3.1936810295412816,2.184691430817599,1.9716468820643067
2021-04-30,1551,150.0,2370,93.56,40.263,60.32,58.86,3.190611797813605,2.1760912590556813,1.9710902131371155
2021-04-29,1557,157.0,2407,93.5,40.357,67.91,59.64,3.1922886125681202,2.1958996524092336,1.9708116108725178
2021-04-28,1545,162.0,2490,93.42,40.339,73.41,61.73,3.1889284837608534,2.2095150145426308,1.9704398629517639
2021-04-27,1539,159.0,2483,93.34,40.33,70.34,61.57,3.187238619831479,2.2013971243204513,1.970067796549137
2021-04-26,1559,156.0,2487,93.28,40.271,67.24,61.76,3.192846115188842,2.1931245983544616,1.9697885374149389
2021-04-23,1578,150.0,2469,93.13,40.257,61.07,61.33,3.1981069988734014,2.1760912590556813,1.9690896029549214
2021-04-22,1581,145.0,2503,93.08,40.22,55.78,62.23,3.198931869932209,2.161368002234975,1.9688563746146923
2021-04-21,1597,144.0,2492,93.03,40.208,54.79,61.98,3.203304916138483,2.1583624920952498,1.9686230209569888
2021-04-20,1594,143.0,2490,92.98,40.187,53.8,61.96,3.2024883170600935,2.155336037465062,1.9683895418470683
2021-04-19,1590,143.0,2494,92.93,40.146,53.88,62.12,3.2013971243204513,2.155336037465062,1.9681559371499704
2021-04-16,1601,142.0,2404,92.78,40.078,53.05,59.98,3.2043913319193,2.1522883443830563,1.9674543681827408
2021-04-15,1605,143.0,2511,92.73,40.07,54.21,62.67,3.205475036740891,2.155336037465062,1.9672202597829673
2021-04-14,1578,143.0,2531,92.68,40.02,54.29,63.24,3.1981069988734014,2.155336037465062,1.9669860251179379
2021-04-13,1592,143.0,2570,92.63,39.998,54.38,64.25,3.20194306340165,2.155336037465062,1.9667516640513778
2021-04-12,1586,141.0,2585,92.58,39.922,52.3,64.75,3.200303182981585,2.1492191126553797,1.966517176446792
2021-04-09,1614,140.0,2530,92.44,39.85,51.45,63.49,3.2079035303860515,2.146128035678238,1.9658599368070717
2021-04-08,1608,140.0,2641,92.39,39.801,51.53,66.36,3.2062860444124324,2.146128035678238,1.9656249671092427
2021-04-07,1606,139.0,2796,92.34,39.751,50.53,70.34,3.205745540942662,2.143014800254095,1.9653898702151222
2021-04-06,1598,140.0,2801,92.29,39.709,51.7,70.54,3.2035767749779724,2.146128035678238,1.9651546459869254
2021-04-05,1592,141.0,2862,92.24,39.645,52.86,72.19,3.20194306340165,2.1492191126553797,1.9649192942866427
2021-03-31,1589,141.0,2432,91.99,39.593,53.28,61.42,3.2011238972073794,2.1492191126553797,1.963740618857884
2021-03-30,1599,141.0,2522,91.96,39.52,53.33,63.82,3.2038484637462346,2.1492191126553797,1.9635989625972414
2021-03-29,1576,142.0,2502,91.92,39.471,54.48,63.39,3.1975562131535367,2.1522883443830563,1.9634100156802288
2021-03-26,1572,142.0,2461,91.85,39.539,54.6,62.24,3.196452541703389,2.1522883443830563,1.963079160641827
2021-03-25,1566,143.0,2494,91.78,39.61,55.81,62.96,3.1947917577219247,2.155336037465062,1.9627480533586406
2021-03-23,1522,143.0,2447,91.64,39.679,56.05,61.67,3.182414652434554,2.155336037465062,1.96208508051736
2021-03-22,1512,144.0,2466,91.57,39.651,57.26,62.19,3.1795517911651876,2.1583624920952498,1.9617532141867826
2021-03-19,1517,144.0,2455,91.36,39.728,57.62,61.8,3.1809855807867304,2.1583624920952498,1.9607560909017727
2021-03-18,1536,144.0,2427,91.28,39.774,57.76,61.02,3.186391215695493,2.1583624920952498,1.9603756314101581
2021-03-17,1533,143.0,2443,91.21,39.834,56.78,61.33,3.185542154854375,2.155336037465062,1.9600424557268414
2021-03-16,1551,144.0,2460,91.14,39.881,58.0,61.68,3.190611797813605,2.1583624920952498,1.95970902424643
2021-03-15,1570,142.0,2544,91.07,39.865,55.92,63.82,3.1958996524092336,2.1522883443830563,1.959375336575843
2021-03-12,1594,141.0,2550,90.86,39.823,55.18,64.03,3.2024883170600935,2.1492191126553797,1.9583727324786073
2021-03-11,1630,143.0,2577,90.79,39.807,57.51,64.74,3.2121876044039577,2.155336037465062,1.9580380160983368
2021-03-10,1647,143.0,2635,90.72,39.75,57.63,66.29,3.2166935991697545,2.155336037465062,1.9577030415488315
2021-03-09,1639,144.0,2575,90.65,39.747,58.85,64.78,3.214578953570499,2.1583624920952498,1.9573678084315276
2021-03-08,1598,144.0,2597,90.58,39.729,58.98,65.37,3.2035767749779724,2.1583624920952498,1.9570323163469383
2021-03-05,1590,144.0,2641,90.37,39.799,59.34,66.36,3.2013971243204513,2.1583624920952498,1.9560242822806773
2021-03-04,1552,144.0,2638,90.3,39.784,59.47,66.31,3.1908917169221698,2.1583624920952498,1.9556877503135057
2021-03-03,1547,145.0,2630,90.22,39.718,60.72,66.22,3.1894903136993675,2.161368002234975,1.9553028227616918
2021-03-02,1543,145.0,2509,90.16,39.654,60.83,63.27,3.188365926063148,2.161368002234975,1.95501390303805
2021-03-01,1512,147.0,2512,90.09,39.617,63.17,63.41,3.1795517911651876,2.167317334748176,1.9546765869186435
2021-02-26,1511,145.0,2409,89.83,39.518,61.42,60.96,3.1792644643390253,2.161368002234975,1.9534213996810352
2021-02-25,1499,143.0,2486,89.75,39.517,59.33,62.91,3.1758016328482794,2.155336037465062,1.9530344572503568
2021-02-24,1505,146.0,2523,89.64,39.506,62.87,63.86,3.1775364999298623,2.164352855784437,1.9525018478630236
2021-02-23,1514,147.0,2556,89.54,39.498,64.17,64.71,3.180125875164054,2.167317334748176,1.9520170900474263
2021-02-22,1509,147.0,2654,89.44,39.476,64.36,67.23,3.17868923977559,2.167317334748176,1.9515317905423482
2021-02-22,1501,147.0,2654,89.44,39.476,64.36,67.23,3.1763806922432702,2.167317334748176,1.9515317905423482
2021-02-19,1488,148.0,2710,89.16,39.425,65.99,68.74,3.17260293120986,2.1702617153949575,1.9501700598082001
2021-02-18,1482,148.0,2700,89.05,39.31,66.2,68.68,3.170848203643309,2.1702617153949575,1.9496339237992624
2021-02-17,1473,149.0,2755,88.95,39.399,67.51,69.93,3.168202746842631,2.173186268412274,1.949145952419944
2021-02-12,1456,149.0,2515,88.54,39.369,68.29,63.88,3.1631613749770184,2.173186268412274,1.9471395176428292
2021-02-11,1463,149.0,2543,88.45,39.359,68.46,64.61,3.1652443261253107,2.173186268412274,1.946697837245742
2021-02-10,1456,151.0,2591,88.36,39.278,70.89,65.97,3.1631613749770184,2.1789769472931693,1.9462557071993973
2021-02-09,1448,152.0,2588,88.28,39.27,72.18,65.9,3.1607685618611283,2.1818435879447726,1.9458623244896174
2021-02-08,1434,151.0,2634,88.17,39.233,71.26,67.14,3.1565491513317814,2.1789769472931693,1.945320840792275
2021-02-05,1445,151.0,2586,88.01,39.174,71.57,66.01,3.1598678470925665,2.1789769472931693,1.9445320209919812
2021-02-04,1455,150.0,2599,87.91,39.134,70.63,66.41,3.162862993321926,2.1760912590556813,1.9440382800544183
2021-02-03,1455,153.0,2611,87.81,39.473,74.24,66.15,3.162862993321926,2.184691430817599,1.9435439771534544
2021-02-02,1440,153.0,2606,87.7,39.453,74.46,66.05,3.1583624920952498,2.184691430817599,1.9429995933660404
2021-02-01,1438,154.0,2604,87.61,39.46,75.78,65.99,3.1577588860468637,2.187520720836463,1.9425536803342098
2021-01-29,1445,155.0,2481,87.3,39.515,77.55,62.79,3.1598678470925665,2.1903316981702914,1.9410142437055697
2021-01-28,1444,154.0,2593,87.22,39.482,76.57,65.68,3.1595671932336202,2.187520720836463,1.9406160823374077
2021-01-27,1444,156.0,2564,87.12,39.45,79.06,64.99,3.1595671932336202,2.1931245983544616,1.9401178667477186
2021-01-26,1430,156.0,2600,87.02,39.627,79.27,65.61,3.155336037465062,2.1931245983544616,1.939619078956698
2021-01-25,1433,156.0,2623,86.91,39.69,79.5,66.09,3.1562461903973444,2.1931245983544616,1.9390697499234242
